time_index,Nb process http,Cpu http,Cpu global
2020-08-29 20:58:00,133.0,0.04,6.22
2020-08-29 20:59:00,138.0,0.06,7.04
2020-08-29 21:00:00,152.0,0.14,5.41
2020-08-29 21:01:00,167.0,0.2,3.79
2020-08-29 21:02:00,143.0,0.05,4.79
2020-08-29 21:03:00,140.0,0.08,6.52
2020-08-29 21:04:00,122.0,0.03,5.22
2020-08-29 21:05:00,136.0,0.15,6.18
2020-08-29 21:06:00,149.0,0.12,6.78
2020-08-29 21:07:00,146.0,0.04,7.25
2020-08-29 21:08:00,116.0,0.06,9.83
2020-08-29 21:09:00,157.0,0.05,7.92
2020-08-29 21:10:00,171.0,0.08,7.72
2020-08-29 21:11:00,182.0,0.18,8.15
2020-08-29 21:12:00,139.0,0.03,8.23
2020-08-29 21:13:00,147.0,0.04,8.11
2020-08-29 21:14:00,129.0,0.07,7.91
2020-08-29 21:15:00,147.0,0.19,7.63
2020-08-29 21:16:00,131.0,0.05,7.75
2020-08-29 21:17:00,145.0,0.12,7.7
2020-08-29 21:18:00,134.0,0.06,7.14
2020-08-29 21:19:00,145.0,0.2,6.98
2020-08-29 21:20:00,134.0,0.15,7.88
2020-08-29 21:21:00,162.0,0.18,6.85
2020-08-29 21:22:00,126.0,0.06,7.11
2020-08-29 21:23:00,119.0,0.04,5.77
2020-08-29 21:24:00,132.0,0.19,7.37
2020-08-29 21:25:00,113.0,0.14,7.67
2020-08-29 21:26:00,130.0,0.21,7.18
2020-08-29 21:27:00,141.0,0.13,8.44
2020-08-29 21:28:00,154.0,0.19,6.63
2020-08-29 21:29:00,116.0,1.78,8.64
2020-08-29 21:30:00,157.0,0.28,7.24
2020-08-29 21:31:00,118.0,0.06,8.22
2020-08-29 21:32:00,129.0,0.18,6.38
2020-08-29 21:33:00,159.0,0.11,6.71
2020-08-29 21:34:00,131.0,0.03,6.17
2020-08-29 21:35:00,120.0,0.03,7.93
2020-08-29 21:36:00,163.0,0.22,5.98
2020-08-29 21:37:00,133.0,0.09,5.9
2020-08-29 21:38:00,149.0,0.19,6.22
2020-08-29 21:39:00,158.0,0.17,6.08
2020-08-29 21:40:00,142.0,0.07,7.04
2020-08-29 21:41:00,153.0,0.15,7.33
2020-08-29 21:42:00,184.0,0.06,6.74
2020-08-29 21:43:00,137.0,0.03,7.22
2020-08-29 21:44:00,149.0,0.07,6.62
2020-08-29 21:45:00,166.0,0.06,7.12
2020-08-29 21:46:00,129.0,0.02,6.74
2020-08-29 21:47:00,144.0,0.17,6.72
2020-08-29 21:48:00,159.0,0.17,6.23
2020-08-29 21:49:00,136.0,0.03,5.85
2020-08-29 21:50:00,149.0,0.16,6.29
2020-08-29 21:51:00,152.0,0.06,6.38
2020-08-29 21:52:00,165.0,0.16,6.32
2020-08-29 21:53:00,136.0,0.04,5.18
2020-08-29 21:54:00,179.0,0.38,5.49
2020-08-29 21:55:00,143.0,0.1,4.9
2020-08-29 21:56:00,154.0,0.17,4.36
2020-08-29 21:57:00,163.0,0.03,6.47
2020-08-29 21:58:00,162.0,0.03,6.39
2020-08-29 21:59:00,122.0,0.02,4.21
2020-08-29 22:00:00,155.0,1.49,4.11
2020-08-29 22:01:00,138.0,1.64,4.78
2020-08-29 22:02:00,153.0,4.47,4.38
2020-08-29 22:03:00,164.0,4.62,3.83
2020-08-29 22:04:00,174.0,0.42,3.49
2020-08-29 22:05:00,135.0,2.24,4.65
2020-08-29 22:06:00,150.0,3.88,4.54
2020-08-29 22:07:00,161.0,0.26,5.44
2020-08-29 22:08:00,130.0,1.9,5.35
2020-08-29 22:09:00,152.0,0.69,5.61
2020-08-29 22:10:00,135.0,0.6,5.26
2020-08-29 22:11:00,134.0,1.6,4.84
2020-08-29 22:12:00,188.0,0.08,6.96
2020-08-29 22:13:00,168.0,0.34,6.27
2020-08-29 22:14:00,180.0,0.03,5.77
2020-08-29 22:15:00,191.0,0.16,7.05
2020-08-29 22:16:00,151.0,0.42,6.18
2020-08-29 22:17:00,143.0,0.01,4.3
2020-08-29 22:18:00,121.0,0.02,5.31
2020-08-29 22:19:00,167.0,0.05,4.83
2020-08-29 22:20:00,177.0,3.99,4.97
2020-08-29 22:21:00,188.0,0.12,5.22
2020-08-29 22:22:00,155.0,9.18,4.05
2020-08-29 22:23:00,166.0,1.19,4.35
2020-08-29 22:24:00,177.0,2.18,4.42
2020-08-29 22:25:00,187.0,0.2,3.89
2020-08-29 22:26:00,150.0,1.36,4.87
2020-08-29 22:27:00,164.0,0.06,5.61
2020-08-29 22:28:00,157.0,2.18,5.23
2020-08-29 22:29:00,149.0,6.29,4.06
2020-08-29 22:30:00,165.0,0.05,3.98
2020-08-29 22:31:00,149.0,1.96,4.36
2020-08-29 22:32:00,175.0,0.49,3.75
2020-08-29 22:33:00,185.0,0.19,4.54
2020-08-29 22:34:00,146.0,0.04,4.83
2020-08-29 22:35:00,156.0,2.67,4.84
2020-08-29 22:36:00,173.0,0.11,4.51
2020-08-29 22:37:00,183.0,0.23,3.91
2020-08-29 22:38:00,136.0,0.29,4.76
2020-08-29 22:39:00,150.0,0.19,4.81
2020-08-29 22:40:00,147.0,8.38,4.46
2020-08-29 22:41:00,159.0,0.07,3.96
2020-08-29 22:42:00,181.0,0.2,3.38
2020-08-29 22:43:00,143.0,1.56,5.38
2020-08-29 22:44:00,157.0,1.66,5.23
2020-08-29 22:45:00,180.0,0.07,3.6
2020-08-29 22:46:00,149.0,0.08,3.6
2020-08-29 22:47:00,170.0,0.13,5.53
2020-08-29 22:48:00,155.0,0.06,4.49
2020-08-29 22:49:00,170.0,0.29,4.81
2020-08-29 22:50:00,150.0,2.29,4.91
2020-08-29 22:51:00,168.0,0.22,6.0
2020-08-29 22:52:00,166.0,0.52,7.17
2020-08-29 22:53:00,139.0,2.33,5.34
2020-08-29 22:54:00,186.0,0.07,5.0
2020-08-29 22:55:00,170.0,0.03,7.39
2020-08-29 22:56:00,151.0,0.05,6.99
2020-08-29 22:57:00,171.0,0.94,8.35
2020-08-29 22:58:00,160.0,0.04,6.86
2020-08-29 22:59:00,173.0,0.16,8.78
2020-08-29 23:00:00,188.0,0.17,9.47
2020-08-29 23:01:00,168.0,0.06,7.11
2020-08-29 23:02:00,150.0,0.03,7.24
2020-08-29 23:03:00,201.0,0.23,7.47
2020-08-29 23:04:00,176.0,0.05,8.1
2020-08-29 23:05:00,148.0,0.01,7.0
2020-08-29 23:06:00,147.0,0.04,12.6
2020-08-29 23:07:00,162.0,0.2,9.75
2020-08-29 23:08:00,164.0,0.07,8.73
2020-08-29 23:09:00,150.0,0.76,8.98
2020-08-29 23:10:00,148.0,0.05,6.85
2020-08-29 23:11:00,129.0,2.92,6.09
2020-08-29 23:12:00,166.0,0.12,6.35
2020-08-29 23:13:00,181.0,0.1,7.99
2020-08-29 23:14:00,137.0,0.06,7.43
2020-08-29 23:15:00,131.0,1.56,5.76
2020-08-29 23:16:00,145.0,0.05,6.6
2020-08-29 23:17:00,143.0,1.01,7.27
2020-08-29 23:18:00,163.0,0.04,6.92
2020-08-29 23:19:00,142.0,1.12,8.81
2020-08-29 23:20:00,154.0,0.06,7.8
2020-08-29 23:21:00,146.0,2.14,7.81
2020-08-29 23:22:00,140.0,0.01,7.33
2020-08-29 23:23:00,128.0,0.19,5.88
2020-08-29 23:24:00,160.0,0.15,5.46
2020-08-29 23:25:00,123.0,2.41,5.85
2020-08-29 23:26:00,133.0,1.78,7.77
2020-08-29 23:27:00,148.0,2.81,6.93
2020-08-29 23:28:00,161.0,0.06,6.28
2020-08-29 23:29:00,125.0,4.68,5.03
2020-08-29 23:30:00,154.0,0.14,5.46
2020-08-29 23:31:00,139.0,5.04,5.25
2020-08-29 23:32:00,150.0,10.81,5.31
2020-08-29 23:33:00,166.0,0.38,4.9
2020-08-29 23:34:00,136.0,3.03,5.16
2020-08-29 23:35:00,153.0,8.9,6.64
2020-08-29 23:36:00,171.0,0.28,6.1
2020-08-29 23:37:00,155.0,11.7,6.37
2020-08-29 23:38:00,163.0,1.31,6.4
2020-08-29 23:39:00,144.0,3.05,5.98
2020-08-29 23:40:00,154.0,0.11,4.94
2020-08-29 23:41:00,165.0,0.54,5.46
2020-08-29 23:42:00,158.0,0.49,5.15
2020-08-29 23:43:00,169.0,0.17,4.82
2020-08-29 23:44:00,147.0,2.02,5.29
2020-08-29 23:45:00,191.0,0.28,4.61
2020-08-29 23:46:00,144.0,0.59,4.46
2020-08-29 23:47:00,157.0,0.25,4.33
2020-08-29 23:48:00,174.0,0.13,3.92
2020-08-29 23:49:00,140.0,3.27,4.39
2020-08-29 23:50:00,168.0,0.19,4.63
2020-08-29 23:51:00,180.0,0.09,3.7
2020-08-29 23:52:00,133.0,0.03,4.12
2020-08-29 23:53:00,120.0,0.04,5.07
2020-08-29 23:54:00,169.0,0.15,4.14
2020-08-29 23:55:00,131.0,0.01,4.22
2020-08-29 23:56:00,145.0,0.17,4.34
2020-08-29 23:57:00,135.0,0.05,3.55
2020-08-29 23:58:00,120.0,0.01,3.45
2020-08-29 23:59:00,140.0,0.04,3.93
2020-08-30 00:00:00,141.0,0.04,3.31
2020-08-30 00:01:00,125.0,0.03,4.53
2020-08-30 00:02:00,137.0,0.21,4.77
2020-08-30 00:03:00,152.0,0.08,5.14
2020-08-30 00:04:00,135.0,0.04,5.11
2020-08-30 00:05:00,147.0,0.07,4.22
2020-08-30 00:06:00,151.0,0.09,4.58
2020-08-30 00:07:00,135.0,0.18,3.98
2020-08-30 00:08:00,178.0,0.11,5.35
2020-08-30 00:09:00,143.0,0.04,4.37
2020-08-30 00:10:00,157.0,0.07,4.57
2020-08-30 00:11:00,167.0,0.07,5.19
2020-08-30 00:12:00,129.0,0.02,6.78
2020-08-30 00:13:00,142.0,0.17,5.45
2020-08-30 00:14:00,149.0,0.06,4.35
2020-08-30 00:15:00,146.0,0.07,3.87
2020-08-30 00:16:00,132.0,0.06,4.28
2020-08-30 00:17:00,125.0,0.19,5.2
2020-08-30 00:18:00,158.0,0.16,4.55
2020-08-30 00:19:00,125.0,0.11,3.64
2020-08-30 00:20:00,173.0,0.13,5.0
2020-08-30 00:21:00,132.0,0.07,4.74
2020-08-30 00:22:00,158.0,0.17,4.96
2020-08-30 00:23:00,189.0,0.21,4.23
2020-08-30 00:24:00,199.0,0.25,3.93
2020-08-30 00:25:00,138.0,0.06,5.5
2020-08-30 00:26:00,153.0,0.09,4.35
2020-08-30 00:27:00,163.0,0.12,4.76
2020-08-30 00:28:00,136.0,0.03,3.45
2020-08-30 00:29:00,133.0,0.04,4.59
2020-08-30 00:30:00,150.0,0.14,3.93
2020-08-30 00:31:00,139.0,0.06,4.61
2020-08-30 00:32:00,151.0,0.11,4.27
2020-08-30 00:33:00,135.0,0.04,4.85
2020-08-30 00:34:00,153.0,0.15,6.24
2020-08-30 00:35:00,124.0,0.27,6.68
2020-08-30 00:36:00,167.0,0.21,5.08
2020-08-30 00:37:00,146.0,0.11,6.3
2020-08-30 00:38:00,136.0,0.07,5.32
2020-08-30 00:39:00,135.0,0.06,7.23
2020-08-30 00:40:00,153.0,0.24,7.78
2020-08-30 00:41:00,124.0,0.09,10.11
2020-08-30 00:42:00,158.0,0.2,8.01
2020-08-30 00:43:00,136.0,0.04,7.42
2020-08-30 00:44:00,131.0,0.04,7.37
2020-08-30 00:45:00,150.0,0.19,8.35
2020-08-30 00:46:00,172.0,0.1,7.48
2020-08-30 00:47:00,151.0,0.06,8.27
2020-08-30 00:48:00,143.0,0.05,8.16
2020-08-30 00:49:00,137.0,0.07,7.87
2020-08-30 00:50:00,178.0,0.11,7.91
2020-08-30 00:51:00,160.0,0.06,8.79
2020-08-30 00:52:00,148.0,0.03,7.82
2020-08-30 00:53:00,139.0,0.03,7.61
2020-08-30 00:54:00,188.0,0.23,7.28
2020-08-30 00:55:00,145.0,0.04,7.77
2020-08-30 00:56:00,155.0,0.19,6.64
2020-08-30 00:57:00,115.0,0.17,8.44
2020-08-30 00:58:00,159.0,0.16,8.92
2020-08-30 00:59:00,120.0,0.06,8.4
2020-08-30 01:00:00,203.0,0.42,7.47
2020-08-30 01:01:00,146.0,0.11,9.76
2020-08-30 01:02:00,130.0,0.06,8.56
2020-08-30 01:03:00,142.0,0.17,6.85
2020-08-30 01:04:00,168.0,0.24,6.44
2020-08-30 01:05:00,123.0,0.06,7.11
2020-08-30 01:06:00,161.0,0.16,6.1
2020-08-30 01:07:00,129.0,0.05,7.0
2020-08-30 01:08:00,123.0,0.04,7.26
2020-08-30 01:09:00,142.0,0.04,6.53
2020-08-30 01:10:00,132.0,0.04,6.55
2020-08-30 01:11:00,148.0,0.06,5.5
2020-08-30 01:12:00,150.0,0.06,5.77
2020-08-30 01:13:00,129.0,0.02,6.22
2020-08-30 01:14:00,123.0,0.02,6.12
2020-08-30 01:15:00,144.0,0.06,6.82
2020-08-30 01:16:00,176.0,0.21,8.05
2020-08-30 01:17:00,120.0,0.04,7.82
2020-08-30 01:18:00,147.0,0.16,7.03
2020-08-30 01:19:00,132.0,0.09,7.72
2020-08-30 01:20:00,129.0,0.09,6.75
2020-08-30 01:21:00,178.0,0.2,5.3
2020-08-30 01:22:00,133.0,0.04,8.66
2020-08-30 01:23:00,116.0,0.03,7.16
2020-08-30 01:24:00,162.0,0.23,9.01
2020-08-30 01:25:00,140.0,0.08,7.44
2020-08-30 01:26:00,152.0,0.07,5.51
2020-08-30 01:27:00,166.0,0.07,5.26
2020-08-30 01:28:00,157.0,0.04,4.2
2020-08-30 01:29:00,141.0,0.01,5.58
2020-08-30 01:30:00,175.0,0.12,4.14
2020-08-30 01:31:00,137.0,0.04,3.81
2020-08-30 01:32:00,150.0,0.12,5.43
2020-08-30 01:33:00,166.0,0.16,4.6
2020-08-30 01:34:00,143.0,0.04,4.77
2020-08-30 01:35:00,132.0,0.07,5.03
2020-08-30 01:36:00,181.0,0.21,5.13
2020-08-30 01:37:00,134.0,0.03,5.1
2020-08-30 01:38:00,149.0,0.16,5.36
2020-08-30 01:39:00,136.0,0.04,4.7
2020-08-30 01:40:00,146.0,0.16,4.19
2020-08-30 01:41:00,127.0,0.03,4.55
2020-08-30 01:42:00,147.0,0.09,5.57
2020-08-30 01:43:00,128.0,0.05,4.31
2020-08-30 01:44:00,123.0,0.06,4.88
2020-08-30 01:45:00,167.0,0.22,4.44
2020-08-30 01:46:00,135.0,0.07,5.47
2020-08-30 01:47:00,144.0,0.07,6.3
2020-08-30 01:48:00,156.0,0.21,6.13
2020-08-30 01:49:00,127.0,0.07,4.94
2020-08-30 01:50:00,150.0,0.14,5.49
2020-08-30 01:51:00,137.0,0.07,4.2
2020-08-30 01:52:00,150.0,0.2,4.41
2020-08-30 01:53:00,161.0,0.33,4.73
2020-08-30 01:54:00,150.0,0.12,4.17
2020-08-30 01:55:00,133.0,0.02,4.04
2020-08-30 01:56:00,151.0,0.06,4.32
2020-08-30 01:57:00,144.0,0.04,6.55
2020-08-30 01:58:00,155.0,0.12,6.03
2020-08-30 01:59:00,143.0,0.03,4.92
2020-08-30 02:00:00,166.0,0.12,5.98
2020-08-30 02:01:00,139.0,0.01,5.25
2020-08-30 02:02:00,149.0,0.12,5.37
2020-08-30 02:03:00,157.0,0.17,4.46
2020-08-30 02:04:00,152.0,0.06,5.0
2020-08-30 02:05:00,139.0,0.01,3.85
2020-08-30 02:06:00,151.0,0.19,4.31
2020-08-30 02:07:00,132.0,0.06,4.95
2020-08-30 02:08:00,136.0,0.07,7.1
2020-08-30 02:09:00,181.0,0.09,7.84
2020-08-30 02:10:00,193.0,0.11,6.42
2020-08-30 02:11:00,144.0,0.04,9.3
2020-08-30 02:12:00,159.0,0.08,6.43
2020-08-30 02:13:00,145.0,0.03,4.28
2020-08-30 02:14:00,161.0,0.17,4.88
2020-08-30 02:15:00,147.0,0.04,4.15
2020-08-30 02:16:00,159.0,0.2,4.17
2020-08-30 02:17:00,138.0,0.09,7.9
2020-08-30 02:18:00,146.0,0.06,5.55
2020-08-30 02:19:00,147.0,0.08,4.52
2020-08-30 02:20:00,182.0,0.22,8.05
2020-08-30 02:21:00,144.0,0.1,5.44
2020-08-30 02:22:00,174.0,0.23,8.15
2020-08-30 02:23:00,144.0,0.06,8.73
2020-08-30 02:24:00,166.0,0.17,4.66
2020-08-30 02:25:00,140.0,0.09,6.54
2020-08-30 02:26:00,172.0,0.23,8.6
2020-08-30 02:27:00,153.0,0.09,9.34
2020-08-30 02:28:00,173.0,0.17,5.84
2020-08-30 02:29:00,127.0,0.03,7.35
2020-08-30 02:30:00,158.0,0.18,8.11
2020-08-30 02:31:00,134.0,0.05,8.3
2020-08-30 02:32:00,181.0,0.21,9.38
2020-08-30 02:33:00,148.0,0.06,8.47
2020-08-30 02:34:00,165.0,0.16,8.93
2020-08-30 02:35:00,136.0,0.03,9.15
2020-08-30 02:36:00,185.0,0.36,8.88
2020-08-30 02:37:00,132.0,0.12,8.94
2020-08-30 02:38:00,153.0,0.17,9.16
2020-08-30 02:39:00,174.0,0.11,8.27
2020-08-30 02:40:00,152.0,0.06,8.59
2020-08-30 02:41:00,150.0,0.05,8.35
2020-08-30 02:42:00,177.0,0.17,7.27
2020-08-30 02:43:00,149.0,0.05,6.55
2020-08-30 02:44:00,164.0,0.06,6.75
2020-08-30 02:45:00,145.0,0.03,8.1
2020-08-30 02:46:00,164.0,0.26,7.23
2020-08-30 02:47:00,162.0,0.1,7.56
2020-08-30 02:48:00,156.0,0.06,7.67
2020-08-30 02:49:00,141.0,0.03,6.5
2020-08-30 02:50:00,163.0,0.16,7.8
2020-08-30 02:51:00,158.0,0.06,7.14
2020-08-30 02:52:00,146.0,0.07,7.3
2020-08-30 02:53:00,157.0,0.06,6.77
2020-08-30 02:54:00,156.0,0.03,6.5
2020-08-30 02:55:00,143.0,0.03,6.73
2020-08-30 02:56:00,163.0,0.04,8.93
2020-08-30 02:57:00,168.0,0.06,7.04
2020-08-30 02:58:00,154.0,0.05,4.98
2020-08-30 02:59:00,175.0,0.17,6.2
2020-08-30 03:00:00,162.0,0.07,7.03
2020-08-30 03:01:00,147.0,0.04,5.58
2020-08-30 03:02:00,171.0,0.1,6.11
2020-08-30 03:03:00,152.0,0.05,4.39
2020-08-30 03:04:00,174.0,0.22,5.84
2020-08-30 03:05:00,145.0,0.07,6.48
2020-08-30 03:06:00,163.0,0.14,5.2
2020-08-30 03:07:00,130.0,0.04,4.64
2020-08-30 03:08:00,192.0,0.24,5.88
2020-08-30 03:09:00,143.0,0.03,5.51
2020-08-30 03:10:00,159.0,0.06,4.37
2020-08-30 03:11:00,147.0,0.02,4.31
2020-08-30 03:12:00,151.0,0.01,4.37
2020-08-30 03:13:00,140.0,0.01,3.88
2020-08-30 03:14:00,157.0,0.07,3.71
2020-08-30 03:15:00,143.0,0.03,4.67
2020-08-30 03:16:00,157.0,0.18,5.62
2020-08-30 03:17:00,168.0,0.24,4.78
2020-08-30 03:18:00,172.0,0.06,4.89
2020-08-30 03:19:00,145.0,0.03,3.98
2020-08-30 03:20:00,195.0,0.26,6.31
2020-08-30 03:21:00,144.0,0.06,6.05
2020-08-30 03:22:00,164.0,0.2,5.34
2020-08-30 03:23:00,152.0,0.07,6.09
2020-08-30 03:24:00,157.0,0.04,4.43
2020-08-30 03:25:00,146.0,0.04,3.95
2020-08-30 03:26:00,164.0,0.22,4.51
2020-08-30 03:27:00,165.0,0.06,4.36
2020-08-30 03:28:00,181.0,0.17,3.26
2020-08-30 03:29:00,139.0,0.06,4.25
2020-08-30 03:30:00,174.0,0.15,3.59
2020-08-30 03:31:00,143.0,0.07,3.3
2020-08-30 03:32:00,207.0,0.39,3.26
2020-08-30 03:33:00,164.0,0.11,3.91
2020-08-30 03:34:00,155.0,0.06,3.57
2020-08-30 03:35:00,148.0,0.03,3.46
2020-08-30 03:36:00,199.0,0.25,4.14
2020-08-30 03:37:00,146.0,0.06,3.56
2020-08-30 03:38:00,194.0,0.22,3.69
2020-08-30 03:39:00,158.0,0.04,3.79
2020-08-30 03:40:00,189.0,0.22,3.08
2020-08-30 03:41:00,139.0,0.04,2.9
2020-08-30 03:42:00,209.0,0.24,3.39
2020-08-30 03:43:00,150.0,0.03,3.54
2020-08-30 03:44:00,150.0,0.02,3.96
2020-08-30 03:45:00,163.0,0.16,3.88
2020-08-30 03:46:00,173.0,0.23,3.96
2020-08-30 03:47:00,149.0,0.05,3.49
2020-08-30 03:48:00,171.0,0.06,4.39
2020-08-30 03:49:00,169.0,0.07,4.28
2020-08-30 03:50:00,187.0,0.14,3.89
2020-08-30 03:51:00,173.0,0.09,2.77
2020-08-30 03:52:00,168.0,0.06,3.77
2020-08-30 03:53:00,141.0,0.03,3.54
2020-08-30 03:54:00,156.0,0.03,6.3
2020-08-30 03:55:00,172.0,0.07,4.54
2020-08-30 03:56:00,182.0,0.25,5.76
2020-08-30 03:57:00,156.0,2.11,4.69
2020-08-30 03:58:00,166.0,0.62,3.37
2020-08-30 03:59:00,176.0,0.29,3.51
2020-08-30 04:00:00,186.0,0.21,4.21
2020-08-30 04:01:00,153.0,0.17,7.28
2020-08-30 04:02:00,167.0,0.21,5.76
2020-08-30 04:03:00,185.0,0.12,4.25
2020-08-30 04:04:00,168.0,0.32,5.72
2020-08-30 04:05:00,180.0,0.14,5.73
2020-08-30 04:06:00,178.0,0.04,5.67
2020-08-30 04:07:00,156.0,0.07,4.81
2020-08-30 04:08:00,163.0,0.1,5.29
2020-08-30 04:09:00,181.0,0.19,5.74
2020-08-30 04:10:00,174.0,0.07,6.32
2020-08-30 04:11:00,156.0,0.06,7.31
2020-08-30 04:12:00,174.0,0.08,6.39
2020-08-30 04:13:00,160.0,1.83,8.04
2020-08-30 04:14:00,148.0,0.06,6.35
2020-08-30 04:15:00,173.0,0.08,5.94
2020-08-30 04:16:00,161.0,0.06,6.06
2020-08-30 04:17:00,135.0,0.56,6.16
2020-08-30 04:18:00,171.0,0.04,5.86
2020-08-30 04:19:00,143.0,0.07,6.34
2020-08-30 04:20:00,173.0,0.17,5.87
2020-08-30 04:21:00,143.0,0.06,5.22
2020-08-30 04:22:00,162.0,0.12,5.49
2020-08-30 04:23:00,137.0,0.06,6.37
2020-08-30 04:24:00,153.0,0.04,5.99
2020-08-30 04:25:00,138.0,0.03,6.16
2020-08-30 04:26:00,158.0,0.77,5.63
2020-08-30 04:27:00,160.0,0.46,5.07
2020-08-30 04:28:00,195.0,0.06,5.38
2020-08-30 04:29:00,136.0,0.09,5.19
2020-08-30 04:30:00,173.0,0.17,5.37
2020-08-30 04:31:00,165.0,0.05,10.04
2020-08-30 04:32:00,182.0,0.2,6.31
2020-08-30 04:33:00,148.0,0.46,6.94
2020-08-30 04:34:00,167.0,0.06,7.42
2020-08-30 04:35:00,133.0,0.25,6.21
2020-08-30 04:36:00,182.0,0.19,6.84
2020-08-30 04:37:00,142.0,0.27,7.42
2020-08-30 04:38:00,162.0,0.13,7.17
2020-08-30 04:39:00,129.0,0.68,6.4
2020-08-30 04:40:00,150.0,0.85,6.19
2020-08-30 04:41:00,131.0,0.55,5.25
2020-08-30 04:42:00,150.0,0.23,5.11
2020-08-30 04:43:00,125.0,2.14,5.73
2020-08-30 04:44:00,145.0,0.33,6.49
2020-08-30 04:45:00,145.0,1.84,6.74
2020-08-30 04:46:00,176.0,0.14,5.79
2020-08-30 04:47:00,142.0,5.42,5.05
2020-08-30 04:48:00,188.0,0.21,6.49
2020-08-30 04:49:00,153.0,0.15,7.04
2020-08-30 04:50:00,174.0,1.04,6.75
2020-08-30 04:51:00,184.0,0.33,5.34
2020-08-30 04:52:00,150.0,3.5,5.66
2020-08-30 04:53:00,161.0,0.66,5.06
2020-08-30 04:54:00,166.0,0.39,5.67
2020-08-30 04:55:00,196.0,0.04,6.78
2020-08-30 04:56:00,153.0,0.47,6.52
2020-08-30 04:57:00,168.0,0.22,4.77
2020-08-30 04:58:00,170.0,0.28,5.68
2020-08-30 04:59:00,172.0,0.06,4.92
2020-08-30 05:00:00,154.0,0.04,4.87
2020-08-30 05:01:00,144.0,0.02,4.85
2020-08-30 05:02:00,163.0,0.09,4.73
2020-08-30 05:03:00,142.0,0.02,4.19
2020-08-30 05:04:00,166.0,0.19,5.31
2020-08-30 05:05:00,138.0,0.85,3.68
2020-08-30 05:06:00,147.0,0.1,4.74
2020-08-30 05:07:00,166.0,0.07,3.82
2020-08-30 05:08:00,145.0,5.28,4.57
2020-08-30 05:09:00,159.0,0.16,3.97
2020-08-30 05:10:00,174.0,0.57,3.97
2020-08-30 05:11:00,161.0,0.06,3.56
2020-08-30 05:12:00,178.0,0.17,3.4
2020-08-30 05:13:00,161.0,0.28,3.46
2020-08-30 05:14:00,147.0,2.16,2.84
2020-08-30 05:15:00,143.0,0.03,3.6
2020-08-30 05:16:00,176.0,0.17,3.53
2020-08-30 05:17:00,152.0,0.06,3.38
2020-08-30 05:18:00,145.0,2.14,3.78
2020-08-30 05:19:00,141.0,9.78,4.32
2020-08-30 05:20:00,159.0,0.14,3.71
2020-08-30 05:21:00,152.0,0.61,6.07
2020-08-30 05:22:00,176.0,0.28,4.73
2020-08-30 05:23:00,148.0,0.23,4.16
2020-08-30 05:24:00,166.0,0.19,4.42
2020-08-30 05:25:00,170.0,0.14,3.63
2020-08-30 05:26:00,158.0,0.14,3.42
2020-08-30 05:27:00,154.0,0.06,3.44
2020-08-30 05:28:00,140.0,1.91,3.26
2020-08-30 05:29:00,152.0,0.21,3.29
2020-08-30 05:30:00,181.0,0.13,3.23
2020-08-30 05:31:00,166.0,0.04,3.14
2020-08-30 05:32:00,158.0,0.03,3.54
2020-08-30 05:33:00,148.0,0.01,3.06
2020-08-30 05:34:00,150.0,0.42,3.08
2020-08-30 05:35:00,163.0,0.07,3.11
2020-08-30 05:36:00,155.0,0.02,3.42
2020-08-30 05:37:00,148.0,0.04,3.64
2020-08-30 05:38:00,153.0,0.05,4.36
2020-08-30 05:39:00,152.0,0.04,3.34
2020-08-30 05:40:00,169.0,0.14,3.04
2020-08-30 05:41:00,164.0,0.04,3.48
2020-08-30 05:42:00,155.0,0.04,3.62
2020-08-30 05:43:00,151.0,0.05,6.6
2020-08-30 05:44:00,155.0,0.02,4.54
2020-08-30 05:45:00,161.0,0.04,3.94
2020-08-30 05:46:00,146.0,0.09,7.13
2020-08-30 05:47:00,165.0,0.06,8.37
2020-08-30 05:48:00,153.0,0.05,5.5
2020-08-30 05:49:00,160.0,0.03,4.18
2020-08-30 05:50:00,168.0,0.09,3.41
2020-08-30 05:51:00,177.0,0.07,3.74
2020-08-30 05:52:00,148.0,0.03,6.94
2020-08-30 05:53:00,164.0,0.17,4.47
2020-08-30 05:54:00,155.0,0.11,6.65
2020-08-30 05:55:00,143.0,0.04,4.53
2020-08-30 05:56:00,155.0,0.17,5.85
2020-08-30 05:57:00,140.0,0.09,10.51
2020-08-30 05:58:00,165.0,0.05,6.01
2020-08-30 05:59:00,150.0,0.03,8.64
2020-08-30 06:00:00,163.0,0.06,5.07
2020-08-30 06:01:00,157.0,0.03,5.76
2020-08-30 06:02:00,174.0,0.03,6.07
2020-08-30 06:03:00,154.0,0.04,8.08
2020-08-30 06:04:00,144.0,0.01,8.13
2020-08-30 06:05:00,140.0,0.05,4.73
2020-08-30 06:06:00,147.0,0.04,5.51
2020-08-30 06:07:00,165.0,0.12,6.07
2020-08-30 06:08:00,180.0,0.19,5.1
2020-08-30 06:09:00,141.0,0.04,4.64
2020-08-30 06:10:00,153.0,0.24,4.09
2020-08-30 06:11:00,142.0,0.1,5.23
2020-08-30 06:12:00,158.0,0.07,3.6
2020-08-30 06:13:00,134.0,0.06,4.01
2020-08-30 06:14:00,154.0,0.17,6.44
2020-08-30 06:15:00,141.0,0.03,5.55
2020-08-30 06:16:00,158.0,0.19,4.68
